time,Hour (UST),ETo (mm),Rain,Sol Rad (W/sq.m),Vap Pres (kPa),AirTemp,RelHum,Dew Point (C),WindSpeed,Wind Dir (0-360),ShortWave,LongWave
2024-04-08,1500,0.3,0.0,345.0,0.7,18.1,35.0,2.3,4.0,316.0,156.64062,105.235596
2024-04-08,1600,0.53,0.0,549.0,0.6,21.2,25.0,0.4,6.0,316.0,338.67188,126.581055
2024-04-08,1700,0.57,0.0,559.0,0.6,22.0,24.0,0.5,6.2,314.0,508.10938,145.59082
2024-04-08,1800,0.49,0.0,466.0,0.7,22.1,24.0,0.9,6.0,317.0,644.4531,161.92725
2024-04-08,1900,0.82,0.0,872.0,0.7,23.6,23.0,1.1,6.3,318.0,735.3906,176.9519
2024-04-08,2000,0.82,0.0,926.0,0.6,24.7,21.0,0.6,5.7,330.0,763.7969,179.22046
2024-04-08,2100,0.78,0.0,862.0,0.5,25.8,17.0,-1.5,5.5,327.0,719.65625,182.85498
2024-04-08,2200,0.62,0.0,567.0,0.5,25.8,15.0,-3.2,5.8,343.0,663.21875,182.27075
2024-04-08,2300,0.58,0.0,570.0,0.4,26.3,13.0,-4.2,6.2,346.0,554.8594,180.80298
2024-04-09,0,0.41,0.0,354.0,0.4,25.4,13.0,-5.2,6.3,337.0,388.0625,162.33716
2024-04-09,100,0.23,0.0,112.0,0.4,24.0,14.0,-5.4,5.9,335.0,210.92188,146.92485
2024-04-09,200,0.11,0.0,2.0,0.4,22.3,16.0,-4.9,4.5,315.0,62.71875,131.1668
2024-04-09,300,0.1,0.0,0.0,0.4,21.8,15.0,-5.7,4.2,308.0,0.140625,130.74214
2024-04-09,400,0.08,0.0,0.0,0.4,21.2,16.0,-5.5,3.8,296.0,9.999997E-16,121.843765
2024-04-09,500,0.07,0.0,0.0,0.4,20.5,17.0,-5.0,3.4,295.0,9.999997E-16,117.104935
2024-04-09,600,0.08,0.0,0.0,0.4,21.2,15.0,-6.2,3.8,307.0,9.999997E-16,112.12671
2024-04-09,700,0.06,0.0,0.0,0.4,19.5,17.0,-6.0,3.3,309.0,9.999997E-16,116.333496
2024-04-09,800,0.11,0.0,0.0,0.5,17.3,23.0,-4.1,3.6,293.0,9.999997E-16,114.99121
2024-04-09,900,0.11,0.0,0.0,0.4,17.2,22.0,-4.6,3.6,296.0,9.999997E-16,112.840576
2024-04-09,1000,0.09,0.0,0.0,0.4,16.7,23.0,-4.5,2.7,303.0,9.999997E-16,110.34619
2024-04-09,1100,0.07,0.0,0.0,0.5,14.7,29.0,-2.9,2.4,289.0,9.999997E-16,107.58423
2024-04-09,1200,0.14,0.0,0.0,0.4,19.2,17.0,-6.2,4.2,303.0,9.999997E-16,105.04736
2024-04-09,1300,0.18,0.0,21.0,0.4,20.7,15.0,-6.9,4.9,308.0,9.999997E-16,101.90869
2024-04-09,1400,0.27,0.0,155.0,0.4,21.6,16.0,-5.2,4.9,310.0,20.109375,100.028564
2024-04-09,1500,0.41,0.0,366.0,0.5,22.8,19.0,-2.3,5.2,316.0,161.54688,118.416504
2024-04-09,1600,0.59,0.0,575.0,0.5,24.3,16.0,-2.9,5.7,325.0,345.15625,148.85425
2024-04-09,1700,0.73,0.0,745.0,0.5,25.7,15.0,-2.9,5.6,325.0,516.5,169.77393
2024-04-09,1800,0.83,0.0,868.0,0.5,26.8,13.0,-3.7,5.6,327.0,655.6719,185.13379
2024-04-09,1900,0.81,0.0,918.0,0.4,27.9,12.0,-4.2,4.4,330.0,746.5469,196.44629
2024-04-09,2000,0.8,0.0,936.0,0.4,28.6,10.0,-5.5,3.6,333.0,789.40625,208.27954
2024-04-09,2100,0.75,0.0,879.0,0.4,29.3,10.0,-5.2,3.5,329.0,776.25,216.53467
2024-04-09,2200,0.69,0.0,760.0,0.4,30.0,9.0,-6.5,4.3,348.0,707.40625,218.30957
2024-04-09,2300,0.46,0.0,584.0,0.4,30.1,9.0,-5.6,2.7,322.0,588.28125,211.67749
2024-04-10,0,0.26,0.0,367.0,0.4,29.8,10.0,-5.5,2.2,322.0,429.51562,199.45201
2024-04-10,100,0.11,0.0,118.0,0.8,27.5,21.0,3.1,1.3,291.0,247.23438,182.07213
2024-04-10,200,0.03,0.0,2.0,0.8,22.7,29.0,3.9,2.1,250.0,72.140625,154.7077
2024-04-10,300,0.05,0.0,0.0,0.6,23.5,19.0,-1.3,2.5,274.0,0.203125,120.026184
2024-04-10,400,0.02,0.0,0.0,0.7,19.0,34.0,2.6,1.9,271.0,9.999997E-16,108.05438
2024-04-10,500,0.02,0.0,0.0,0.7,19.7,30.0,1.8,2.1,292.0,9.999997E-16,100.10669
2024-04-10,600,0.01,0.0,0.0,0.8,18.2,37.0,3.4,1.8,274.0,9.999997E-16,94.06787
2024-04-10,700,0.03,0.0,0.0,0.7,19.4,32.0,2.2,2.2,313.0,9.999997E-16,90.30444
2024-04-10,800,0.08,0.0,0.0,0.7,18.5,33.0,1.9,2.7,311.0,9.999997E-16,86.259766
2024-04-10,900,0.06,0.0,0.0,0.7,16.4,39.0,2.5,2.3,306.0,9.999997E-16,82.990234
2024-04-10,1000,0.04,0.0,0.0,0.7,15.7,42.0,2.7,1.8,277.0,9.999997E-16,80.27075
2024-04-10,1100,0.08,0.0,0.0,0.6,18.3,30.0,0.6,2.7,314.0,9.999997E-16,77.82495
2024-04-10,1200,0.04,0.0,0.0,0.7,15.4,39.0,1.6,1.5,260.0,9.999997E-16,75.73706
2024-04-10,1300,0.04,0.0,21.0,0.7,14.4,45.0,2.6,1.4,273.0,9.999997E-16,73.8064
2024-04-10,1400,0.11,0.0,154.0,0.8,17.6,42.0,4.4,1.3,305.0,21.3125,73.522705
2024-04-10,1500,0.26,0.0,361.0,0.9,22.0,33.0,4.8,1.4,323.0,162.64062,98.90015
2024-04-10,1600,0.44,0.0,568.0,0.7,25.7,20.0,1.3,1.7,343.0,343.96875,133.9292
2024-04-10,1700,0.61,0.0,736.0,0.6,28.5,16.0,0.5,2.0,330.0,512.6094,164.07031
2024-04-10,1800,0.68,0.0,854.0,0.6,31.0,13.0,-0.4,1.2,65.0,649.2031,187.49536
2024-04-10,1900,0.68,0.0,914.0,1.2,26.0,35.0,9.6,1.5,145.0,741.78125,209.55371
2024-04-10,2000,0.74,0.0,914.0,0.8,31.0,17.0,3.3,2.3,118.0,781.90625,219.72754
2024-04-10,2100,0.72,0.0,858.0,0.7,32.7,14.0,1.5,2.5,119.0,766.5625,225.17773
2024-04-10,2200,0.62,0.0,741.0,0.7,33.0,13.0,1.1,2.5,125.0,697.0781,224.15479
2024-04-10,2300,0.5,0.0,572.0,0.8,32.8,16.0,3.4,3.2,127.0,578.875,215.92041
2024-04-11,0,0.34,0.0,358.0,0.8,31.4,18.0,4.5,3.7,123.0,422.35938,201.05087
2024-04-11,100,0.14,0.0,117.0,0.9,28.7,24.0,6.2,2.2,118.0,243.15625,179.81029
2024-04-11,200,0.0,0.0,2.0,1.2,24.8,38.0,9.5,0.8,193.0,71.59375,146.23412
2024-04-11,300,0.0,0.0,0.0,1.3,23.7,44.0,10.9,1.1,200.0,0.25,110.803604
2024-04-11,400,0.0,0.0,0.0,1.3,22.6,46.0,10.5,1.2,224.0,9.999997E-16,99.82454
2024-04-11,500,0.01,0.0,0.0,1.0,19.9,43.0,7.1,2.2,276.0,9.999997E-16,92.67398
2024-04-11,600,0.01,0.0,0.0,0.9,20.2,37.0,5.2,1.9,278.0,9.999997E-16,87.752686
2024-04-11,700,0.02,0.0,0.0,0.8,20.6,35.0,4.4,2.0,305.0,9.999997E-16,80.61401
2024-04-11,800,0.05,0.0,0.0,1.0,18.6,47.0,7.0,2.0,283.0,9.999997E-16,76.87964
2024-04-11,900,0.05,0.0,0.0,1.0,18.4,45.0,6.4,2.2,304.0,9.999997E-16,75.01758
2024-04-11,1000,0.05,0.0,0.0,0.9,17.9,43.0,5.3,2.0,297.0,9.999997E-16,73.14038
2024-04-11,1100,0.06,0.0,0.0,0.9,18.1,42.0,5.0,2.4,320.0,9.999997E-16,71.47949
2024-04-11,1200,0.06,0.0,0.0,0.9,18.6,41.0,5.0,2.2,314.0,9.999997E-16,70.055176
2024-04-11,1300,0.05,0.0,22.0,0.9,16.6,49.0,5.9,1.6,282.0,9.999997E-16,68.90161
2024-04-11,1400,0.11,0.0,155.0,1.0,19.6,43.0,6.8,1.2,327.0,22.578125,69.858154
2024-04-11,1500,0.27,0.0,362.0,0.9,22.8,34.0,6.0,1.6,352.0,164.46875,96.71387
2024-04-11,1600,0.44,0.0,566.0,0.9,27.2,26.0,6.2,1.4,357.0,344.92188,134.03491
2024-04-11,1700,0.58,0.0,734.0,0.8,30.7,18.0,4.1,1.0,97.0,512.8281,166.62866
2024-04-11,1800,0.73,0.0,852.0,0.7,32.3,15.0,2.2,1.9,122.0,648.8281,192.01636
2024-04-11,1900,0.83,0.0,916.0,0.7,32.8,15.0,2.8,3.1,128.0,739.09375,210.13696
2024-04-11,2000,0.82,0.0,919.0,0.7,33.6,13.0,0.9,3.4,141.0,779.3906,221.67603
2024-04-11,2100,0.8,0.0,858.0,0.6,33.8,12.0,0.8,4.0,134.0,764.7344,230.10693
2024-04-11,2200,0.66,0.0,741.0,0.6,34.0,12.0,0.8,3.3,129.0,696.125,228.79126
2024-04-11,2300,0.51,0.0,572.0,0.7,33.6,13.0,1.6,3.3,111.0,578.90625,219.39233
2024-04-12,0,0.36,0.0,347.0,0.8,32.6,16.0,3.7,3.3,120.0,423.14062,204.07736
2024-04-12,100,0.14,0.0,118.0,1.0,29.7,23.0,6.6,1.8,132.0,244.5625,182.60213
2024-04-12,200,0.02,0.0,2.0,1.0,27.4,28.0,7.1,1.0,193.0,73.015625,145.92982
2024-04-12,300,0.01,0.0,0.0,1.1,23.4,39.0,8.6,1.3,259.0,0.34375,109.43681
2024-04-12,400,0.01,0.0,0.0,1.1,22.4,42.0,8.8,1.3,243.0,9.999997E-16,99.48564
2024-04-12,500,0.02,0.0,0.0,1.0,21.5,38.0,6.4,1.7,266.0,9.999997E-16,93.41635
2024-04-12,600,0.03,0.0,0.0,0.9,21.1,37.0,5.8,2.2,284.0,9.999997E-16,88.708496
2024-04-12,700,0.04,0.0,0.0,0.8,21.2,33.0,4.4,2.2,285.0,9.999997E-16,81.541504
2024-04-12,800,0.08,0.0,0.0,0.9,21.1,35.0,5.2,2.4,281.0,9.999997E-16,78.70752
2024-04-12,900,0.06,0.0,0.0,0.9,19.6,41.0,6.0,1.9,297.0,9.999997E-16,77.937744
2024-04-12,1000,0.04,0.0,0.0,0.9,18.7,43.0,5.9,1.1,277.0,9.999997E-16,77.61841
2024-04-12,1100,0.04,0.0,0.0,0.8,18.8,38.0,4.4,1.2,241.0,9.999997E-16,76.24463
2024-04-12,1200,0.03,0.0,0.0,0.9,17.6,47.0,6.1,1.2,228.0,9.999997E-16,76.065674
2024-04-12,1300,0.04,0.0,22.0,1.0,17.0,51.0,6.8,1.2,207.0,9.999997E-16,76.64404
2024-04-12,1400,0.11,0.0,152.0,1.1,19.8,47.0,8.4,1.1,179.0,24.125,79.76538
2024-04-12,1500,0.24,0.0,351.0,1.2,22.1,46.0,10.0,1.4,116.0,167.0625,103.05884
2024-04-12,1600,0.4,0.0,542.0,1.1,24.0,38.0,8.8,1.5,60.0,347.78125,130.96191
2024-04-12,1700,0.56,0.0,718.0,1.0,25.5,32.0,7.7,1.8,77.0,514.03125,155.6272
2024-04-12,1800,0.66,0.0,836.0,1.1,26.0,33.0,8.6,2.3,113.0,648.5469,178.52295
2024-04-12,1900,0.67,0.0,884.0,1.6,23.3,55.0,13.8,3.0,120.0,741.71875,194.48218
2024-04-12,2000,0.77,0.0,893.0,0.9,28.9,23.0,5.9,3.0,111.0,778.0781,202.88379
2024-04-12,2100,0.78,0.0,830.0,0.9,30.6,20.0,4.7,4.3,115.0,748.4219,200.7522
2024-04-12,2200,0.69,0.0,711.0,1.0,31.3,22.0,7.1,4.5,121.0,680.5156,202.00171
2024-04-12,2300,0.55,0.0,552.0,0.8,32.7,15.0,3.0,4.3,156.0,575.3125,195.771
2024-04-13,0,0.37,0.0,337.0,0.9,31.6,19.0,4.9,3.6,331.0,418.17188,179.52371
2024-04-13,100,0.22,0.0,95.0,0.9,27.8,25.0,6.2,5.2,345.0,242.3125,152.92899
2024-04-13,200,0.1,0.0,2.0,0.9,24.4,30.0,5.7,3.7,334.0,73.171875,131.63904
2024-04-13,300,0.06,0.0,0.0,1.0,22.1,36.0,6.5,2.9,326.0,0.421875,116.88573
2024-04-13,400,0.05,0.0,0.0,1.0,20.8,41.0,7.1,2.8,318.0,9.999997E-16,112.15321
2024-04-13,500,0.04,0.0,0.0,1.0,19.9,43.0,7.1,2.9,303.0,9.999997E-16,109.91382
2024-04-13,600,0.02,0.0,0.0,1.0,18.6,47.0,6.9,2.2,315.0,9.999997E-16,106.36621
2024-04-13,700,0.0,0.0,0.0,1.0,16.3,56.0,7.6,1.3,191.0,9.999997E-16,104.34619
2024-04-13,800,0.02,0.0,0.0,1.1,15.4,61.0,8.0,1.2,210.0,9.999997E-16,101.95972
2024-04-13,900,0.02,0.0,0.0,1.0,15.0,60.0,7.4,1.5,211.0,9.999997E-16,101.75537
2024-04-13,1000,0.02,0.0,0.0,1.0,14.5,59.0,6.6,1.2,301.0,9.999997E-16,97.639404
2024-04-13,1100,0.02,0.0,0.0,1.0,13.4,62.0,6.3,1.8,303.0,9.999997E-16,99.85669
2024-04-13,1200,0.0,0.0,0.0,1.0,12.2,70.0,6.9,1.2,277.0,9.999997E-16,99.60181
2024-04-13,1300,0.02,0.0,23.0,1.0,12.4,68.0,6.8,1.1,209.0,9.999997E-16,96.98706
2024-04-13,1400,0.1,0.0,156.0,1.0,15.3,57.0,6.8,1.5,315.0,26.359375,94.5105
2024-04-13,1500,0.26,0.0,356.0,1.0,17.9,46.0,6.3,2.7,335.0,175.875,117.354004
2024-04-13,1600,0.39,0.0,552.0,0.9,20.2,39.0,5.8,2.1,347.0,359.57812,141.83887
2024-04-13,1700,0.52,0.0,719.0,0.9,21.9,33.0,5.0,1.6,360.0,529.90625,162.73047
2024-04-13,1800,0.58,0.0,836.0,1.1,20.7,47.0,8.9,1.8,41.0,665.96875,181.82178
2024-04-13,1900,0.69,0.0,894.0,1.0,23.6,33.0,6.5,2.6,119.0,759.28125,201.91748
2024-04-13,2000,0.68,0.0,898.0,1.3,21.5,49.0,10.4,3.9,127.0,799.375,212.82495
2024-04-13,2100,0.65,0.0,842.0,0.9,23.9,31.0,5.6,3.5,119.0,781.9375,218.26831
2024-04-13,2200,0.59,0.0,722.0,0.9,25.4,27.0,5.1,4.1,122.0,706.40625,214.44556
2024-04-13,2300,0.5,0.0,554.0,0.9,25.5,29.0,6.0,5.0,123.0,587.7031,205.09155
2024-04-14,0,0.32,0.0,345.0,0.9,26.4,26.0,5.4,3.3,280.0,427.82812,188.8172
2024-04-14,100,0.13,0.0,108.0,0.9,23.9,32.0,6.2,3.5,323.0,249.01562,164.43993
2024-04-14,200,0.13,0.0,2.0,0.9,22.0,32.0,4.7,5.8,255.0,76.296875,136.31094
2024-04-14,300,0.16,0.0,0.0,0.9,21.3,34.0,4.7,7.6,237.0,0.53125,114.86842
2024-04-14,400,0.06,0.0,0.0,0.9,19.6,41.0,6.1,3.7,330.0,9.999997E-16,108.75882
2024-04-14,500,0.03,0.0,0.0,1.0,18.1,48.0,6.9,2.8,357.0,9.999997E-16,106.151855
2024-04-14,600,0.05,0.0,0.0,0.9,19.1,42.0,5.9,3.4,342.0,9.999997E-16,96.17285
2024-04-14,700,0.03,0.0,0.0,1.0,17.5,49.0,6.8,3.2,346.0,9.999997E-16,92.44824
2024-04-14,800,0.05,0.0,0.0,1.0,15.6,55.0,6.6,3.3,339.0,9.999997E-16,89.89819
2024-04-14,900,0.04,0.0,0.0,0.9,16.2,51.0,6.1,2.5,351.0,9.999997E-16,81.21338
2024-04-14,1000,0.05,0.0,0.0,0.9,15.3,50.0,5.0,3.2,332.0,9.999997E-16,83.12451
2024-04-14,1100,0.03,0.0,0.0,0.8,13.6,52.0,4.0,1.6,318.0,9.999997E-16,87.46387
2024-04-14,1200,0.03,0.0,0.0,0.8,12.1,58.0,4.2,2.4,309.0,9.999997E-16,86.6936
2024-04-14,1300,0.05,0.0,28.0,0.8,12.7,55.0,3.9,2.7,298.0,9.999997E-16,96.47363
2024-04-14,1400,0.14,0.0,166.0,0.8,14.8,45.0,2.9,2.7,299.0,26.84375,97.31641
2024-04-14,1500,0.26,0.0,375.0,0.7,16.6,39.0,2.5,2.3,329.0,172.64062,111.67798
2024-04-14,1600,0.4,0.0,577.0,0.7,18.9,32.0,1.9,1.8,60.0,354.17188,130.97339
2024-04-14,1700,0.54,0.0,742.0,0.6,20.1,26.0,0.0,2.5,113.0,523.7656,150.11084
2024-04-14,1800,0.65,0.0,856.0,0.6,21.5,24.0,0.0,2.7,121.0,654.2969,166.9685
2024-04-14,1900,0.7,0.0,915.0,0.6,22.2,21.0,-1.2,2.9,118.0,756.5625,185.99658
2024-04-14,2000,0.65,0.0,918.0,0.5,23.1,16.0,-4.0,2.0,91.0,789.53125,195.45166
2024-04-14,2100,0.68,0.0,854.0,0.6,24.2,20.0,-0.2,3.7,343.0,789.8281,198.46265
2024-04-14,2200,0.65,0.0,737.0,0.7,24.4,22.0,1.2,5.4,323.0,711.1094,189.94409
2024-04-14,2300,0.53,0.0,565.0,0.8,23.1,27.0,2.9,6.5,265.0,587.21875,175.33301
2024-04-15,0,0.35,0.0,344.0,0.7,22.3,26.0,2.1,5.0,322.0,436.5,157.06465
2024-04-15,100,0.12,0.0,119.0,0.7,20.9,29.0,2.1,3.1,302.0,246.96875,139.27141
2024-04-15,200,0.05,0.0,2.0,0.7,19.1,33.0,2.6,2.5,309.0,77.390625,121.586716
2024-04-15,300,0.05,0.0,0.0,0.8,17.7,40.0,4.0,3.6,336.0,0.640625,106.36813
2024-04-15,400,0.02,0.0,0.0,0.9,16.2,49.0,5.4,2.6,340.0,9.999997E-16,103.19409
2024-04-15,500,0.01,0.0,0.0,0.9,15.3,53.0,5.9,2.1,326.0,9.999997E-16,103.748535
2024-04-15,600,0.02,0.0,0.0,0.9,15.0,54.0,5.9,3.4,328.0,9.999997E-16,99.93872
2024-04-15,700,0.02,0.0,0.0,0.9,14.6,57.0,6.1,3.4,308.0,9.999997E-16,97.22656
2024-04-15,800,0.03,0.0,0.0,0.9,13.8,58.0,5.6,2.7,324.0,9.999997E-16,98.70044
2024-04-15,900,0.01,0.0,0.0,0.9,12.3,64.0,5.8,1.2,238.0,9.999997E-16,97.55884
2024-04-15,1000,0.01,0.0,0.0,0.9,11.2,69.0,5.7,1.3,240.0,9.999997E-16,95.029785
2024-04-15,1100,0.0,0.0,0.0,0.9,10.8,71.0,5.8,1.2,254.0,9.999997E-16,90.98364
2024-04-15,1200,0.01,0.0,0.0,0.9,10.2,72.0,5.3,1.8,281.0,9.999997E-16,92.631836
2024-04-15,1300,0.02,0.0,28.0,0.9,10.7,67.0,4.9,1.6,261.0,9.999997E-16,88.145996
2024-04-15,1400,0.11,0.0,164.0,0.9,15.0,51.0,4.9,1.7,330.0,28.171875,88.0459
2024-04-15,1500,0.26,0.0,367.0,0.9,16.7,48.0,5.7,3.0,333.0,175.03125,107.244385
2024-04-15,1600,0.4,0.0,565.0,0.9,18.9,40.0,5.1,2.6,322.0,354.6875,124.1228
2024-04-15,1700,0.55,0.0,733.0,0.8,20.8,33.0,4.2,2.8,307.0,523.9531,141.4961
2024-04-15,1800,0.66,0.0,850.0,0.8,22.2,31.0,4.1,3.0,324.0,660.9219,158.72583
2024-04-15,1900,0.76,0.0,911.0,0.7,24.8,23.0,2.2,3.6,317.0,751.6719,171.40283
2024-04-15,2000,0.73,0.0,914.0,0.7,26.0,21.0,1.8,2.8,333.0,789.5469,182.53589
2024-04-15,2100,0.67,0.0,858.0,0.7,26.8,20.0,2.0,2.6,301.0,775.8594,189.94531
2024-04-15,2200,0.59,0.0,745.0,0.6,27.4,17.0,0.5,2.8,322.0,699.6406,189.80103
2024-04-15,2300,0.45,0.0,574.0,0.7,27.9,17.0,1.0,2.8,335.0,581.875,184.91772
2024-04-16,0,0.26,0.0,364.0,0.7,27.7,19.0,1.6,2.1,337.0,428.01562,176.05644
2024-04-16,100,0.12,0.0,132.0,0.8,26.6,24.0,4.3,1.4,32.0,250.96875,161.67503
2024-04-16,200,0.0,0.0,2.0,1.0,22.2,38.0,7.2,1.2,132.0,79.171875,138.77126
2024-04-16,300,0.0,0.0,0.0,1.2,19.9,51.0,9.4,0.8,303.0,0.765625,107.50284
2024-04-16,400,0.0,0.0,0.0,1.3,18.7,62.0,11.3,1.6,311.0,9.999997E-16,98.755615
2024-04-16,500,0.0,0.0,0.0,1.2,17.8,60.0,9.8,1.9,277.0,9.999997E-16,93.36963
2024-04-16,600,0.0,0.0,0.0,1.1,17.6,53.0,7.9,1.5,298.0,9.999997E-16,88.480225
2024-04-16,700,0.0,0.0,0.0,1.1,16.3,57.0,7.8,1.6,297.0,9.999997E-16,85.55151
2024-04-16,800,0.01,0.0,0.0,1.1,15.5,63.0,8.4,1.3,267.0,9.999997E-16,83.159424
2024-04-16,900,0.01,0.0,0.0,1.1,14.7,65.0,8.1,1.2,267.0,9.999997E-16,81.37256
2024-04-16,1000,0.01,0.0,0.0,1.0,13.9,66.0,7.6,1.4,276.0,9.999997E-16,79.46582
2024-04-16,1100,0.02,0.0,0.0,1.1,15.2,62.0,7.9,2.2,302.0,9.999997E-16,77.666016
2024-04-16,1200,0.03,0.0,0.0,1.0,16.0,56.0,7.3,2.3,302.0,9.999997E-16,75.10547
2024-04-16,1300,0.05,0.0,28.0,1.0,16.0,54.0,6.9,2.2,310.0,9.999997E-16,72.1145
2024-04-16,1400,0.13,0.0,173.0,1.1,17.5,56.0,8.5,2.0,336.0,29.921875,73.0249
2024-04-16,1500,0.26,0.0,382.0,1.1,20.6,46.0,8.8,1.6,2.0,172.0625,100.50635
2024-04-16,1600,0.44,0.0,584.0,1.0,24.0,35.0,7.4,1.9,355.0,359.64062,135.44678
2024-04-16,1700,0.59,0.0,748.0,0.8,27.0,23.0,4.4,1.7,334.0,526.4219,164.40991
2024-04-16,1800,0.69,0.0,866.0,0.7,29.1,17.0,1.6,1.3,58.0,661.40625,185.89209
2024-04-16,1900,0.73,0.0,926.0,0.6,30.5,14.0,-0.3,1.3,40.0,750.9375,202.59253
2024-04-16,2000,0.75,0.0,928.0,0.7,31.3,14.0,1.0,2.0,128.0,789.2656,213.81982
2024-04-16,2100,0.72,0.0,861.0,0.7,31.9,14.0,1.0,2.6,146.0,773.25,220.42188
2024-04-16,2200,0.66,0.0,750.0,0.6,31.9,14.0,0.8,3.4,130.0,703.71875,220.05176
2024-04-16,2300,0.56,0.0,576.0,0.8,31.3,17.0,3.6,4.5,123.0,586.5,213.35522
2024-04-17,0,0.36,0.0,377.0,0.9,29.6,21.0,5.0,4.1,122.0,431.46875,198.89133
2024-04-17,100,0.15,0.0,134.0,0.9,28.0,24.0,5.7,2.4,116.0,253.4375,177.34358
2024-04-17,200,0.01,0.0,3.0,1.0,25.8,30.0,7.1,1.1,152.0,80.8125,147.20453
2024-04-17,300,0.0,0.0,0.0,1.2,23.2,43.0,9.9,1.0,269.0,0.90625,110.0168
2024-04-17,400,0.0,0.0,0.0,1.2,21.2,49.0,10.0,1.7,274.0,9.999997E-16,99.1237
2024-04-17,500,0.02,0.0,0.0,1.0,20.9,40.0,6.8,2.1,249.0,9.999997E-16,92.22073
2024-04-17,600,0.02,0.0,0.0,0.9,21.2,36.0,5.4,2.1,282.0,9.999997E-16,86.7749
2024-04-17,700,0.01,0.0,0.0,1.1,20.2,45.0,7.8,1.9,294.0,9.999997E-16,80.135254
2024-04-17,800,0.04,0.0,0.0,1.1,18.8,51.0,8.4,1.8,285.0,9.999997E-16,76.80859
2024-04-17,900,0.04,0.0,0.0,1.0,17.4,52.0,7.6,2.0,275.0,9.999997E-16,74.73682
2024-04-17,1000,0.04,0.0,0.0,1.0,17.5,49.0,6.8,1.8,279.0,9.999997E-16,72.84424
2024-04-17,1100,0.04,0.0,0.0,0.9,18.1,43.0,5.3,1.5,260.0,9.999997E-16,71.15698
2024-04-17,1200,0.04,0.0,0.0,0.9,17.2,45.0,5.0,1.4,269.0,9.999997E-16,69.63281
2024-04-17,1300,0.05,0.0,31.0,0.9,17.3,46.0,5.7,1.3,241.0,9.999997E-16,68.30835
2024-04-17,1400,0.13,0.0,171.0,1.0,21.3,39.0,6.6,1.1,222.0,32.140625,70.53125
2024-04-17,1500,0.29,0.0,376.0,1.1,24.1,37.0,8.4,1.6,138.0,181.32812,98.73511
2024-04-17,1600,0.45,0.0,573.0,1.1,26.1,32.0,8.1,1.9,123.0,360.35938,131.62207
2024-04-17,1700,0.58,0.0,734.0,1.0,29.0,24.0,6.6,1.2,114.0,525.96875,160.69531
2024-04-17,1800,0.72,0.0,849.0,1.0,30.3,24.0,7.6,2.2,124.0,659.6875,185.68091
2024-04-17,1900,0.81,0.0,910.0,1.1,31.1,24.0,7.9,3.0,124.0,752.3594,212.01782
2024-04-17,2000,0.81,0.0,911.0,0.9,32.1,18.0,4.9,2.9,120.0,791.125,222.73022
2024-04-17,2100,0.75,0.0,846.0,0.8,32.8,17.0,4.6,2.9,125.0,775.3281,228.03076
2024-04-17,2200,0.64,0.0,712.0,0.8,33.2,17.0,4.5,2.6,122.0,706.09375,227.74634
2024-04-17,2300,0.51,0.0,575.0,0.9,33.0,18.0,5.2,3.2,123.0,588.6719,220.85767
2024-04-18,0,0.35,0.0,348.0,0.9,32.1,20.0,6.1,3.0,125.0,433.07812,207.05469
2024-04-18,100,0.1,0.0,119.0,1.0,31.3,22.0,6.9,1.6,156.0,254.84375,185.63033
2024-04-18,200,0.05,0.0,2.0,1.0,28.8,24.0,6.3,1.4,197.0,81.75,149.61032
2024-04-18,300,0.05,0.0,0.0,1.1,24.7,34.0,7.9,2.1,313.0,1.046875,113.1087
2024-04-18,400,0.05,0.0,0.0,1.0,24.3,34.0,7.3,2.3,322.0,9.999997E-16,110.7659
2024-04-18,500,0.07,0.0,0.0,1.0,23.8,33.0,6.5,2.9,321.0,9.999997E-16,111.18579
2024-04-18,600,0.07,0.0,0.0,0.9,23.2,33.0,6.0,3.0,317.0,9.999997E-16,103.0293
2024-04-18,700,0.04,0.0,0.0,1.0,20.9,41.0,7.2,2.5,291.0,9.999997E-16,89.725586
2024-04-18,800,0.06,0.0,0.0,1.1,20.0,45.0,7.7,2.3,284.0,9.999997E-16,85.66699
2024-04-18,900,0.04,0.0,0.0,1.0,20.2,43.0,7.3,1.3,230.0,9.999997E-16,84.38867
2024-04-18,1000,0.03,0.0,0.0,1.1,19.0,49.0,8.0,1.1,217.0,9.999997E-16,84.21289
2024-04-18,1100,0.04,0.0,0.0,1.0,18.5,47.0,6.9,1.7,206.0,9.999997E-16,81.86182
2024-04-18,1200,0.04,0.0,0.0,1.0,18.7,44.0,6.2,1.6,211.0,9.999997E-16,83.440186
2024-04-18,1300,0.07,0.0,31.0,0.9,19.3,39.0,5.1,1.7,205.0,9.999997E-16,78.95044
2024-04-18,1400,0.14,0.0,172.0,1.1,21.6,44.0,8.9,1.5,162.0,28.1875,74.141846
2024-04-18,1500,0.3,0.0,389.0,1.4,23.8,47.0,11.9,2.1,126.0,161.48438,100.60425
2024-04-18,1600,0.39,0.0,538.0,1.5,23.4,52.0,12.9,1.6,125.0,305.3125,123.65918
2024-04-18,1700,,0.0,588.0,1.6,22.2,58.0,13.6,2.2,126.0,446.98438,144.01709
2024-04-18,1800,,0.0,819.0,1.1,27.4,30.0,8.3,2.8,118.0,583.0156,163.18286
